value2,value5,value3,value3,value2,0.082526139,0.968470238,0.013581919,0.983381719,0.83193726,class2
value1,value5,value4,value4,value4,0.197967352,0.677371316,0.309287447,0.156214688,0.501784739,class1
value4,value1,value2,value5,value2,0.080191798,0.838344683,0.31379648,0.732481014,0.525631214,class2
value5,value2,value5,value2,value1,0.306949975,0.582006465,0.162109667,0.411641133,0.448162891,class2
value2,value2,value1,value3,value3,0.34521027,0.456305997,0.28946119,0.546470956,0.515748419,class1
value4,value3,value2,value3,value2,0.372582709,0.074524481,0.270391747,0.890304431,0.012356671,class1
value1,value5,value1,value5,value1,0.254849731,0.272251487,0.516783791,0.814247762,0.289951225,class2
value1,value3,value3,value2,value5,0.952682544,0.47494373,0.71393073,0.784852692,0.454609879,class2
value4,value3,value2,value5,value4,0.333704959,0.6650663,0.287249873,0.653819533,0.903688583,class2
value2,value5,value1,value5,value4,0.498332078,0.777233263,0.183070051,0.78154315,0.203075883,class2
value1,value2,value5,value1,value5,0.841217804,0.151039358,0.911245188,0.103895581,0.92599734,class1
value1,value3,value5,value1,value5,0.875317405,0.325961109,0.475112941,0.809381909,0.123364401,class2
value1,value4,value3,value2,value2,0.954673611,0.919833347,0.0519732,0.209066874,0.116022433,class2
value2,value4,value4,value3,value5,0.738219748,0.470879686,0.798290564,0.195867651,0.796608838,class1
value2,value3,value1,value4,value2,0.647457656,0.689429458,0.199499677,0.831059664,0.929428225,class1
value2,value5,value2,value2,value5,0.341549673,0.553123061,0.914345479,0.274308469,0.951101457,class2
value1,value1,value1,value4,value4,0.611311972,0.182587309,0.120258847,0.823612787,0.556466983,class2
value5,value5,value1,value3,value2,0.998759137,0.273934432,0.274809166,0.717336824,0.691504742,class2
value4,value4,value2,value1,value5,0.854098321,0.192180293,0.70855043,0.339184536,0.732016604,class2
value3,value1,value4,value2,value1,0.240868398,0.970496638,0.812678725,0.996923639,0.816502827,class2
value4,value1,value3,value3,value1,0.523933556,0.641068209,0.83147183,0.375961078,0.963091801,class2
value3,value5,value4,value4,value3,0.785623598,0.752378069,0.644764887,0.446232788,0.46657669,class1
value4,value5,value2,value1,value2,0.778272173,0.080487517,0.223902603,0.454125487,0.658916015,class2
value4,value3,value1,value1,value1,0.849686729,0.94720733,0.102711823,0.541092669,0.152324865,class2
value2,value4,value4,value1,value4,0.421617651,0.022718147,0.571509886,0.45497984,0.191427031,class1
value3,value2,value3,value2,value1,0.771800737,0.975037936,0.288638105,0.967382241,0.490260623,class2
value5,value4,value3,value5,value1,0.468863697,0.395496386,0.17302088,0.236217766,0.172022459,class2
value1,value3,value5,value3,value2,0.905076945,0.131821862,0.522677285,0.604596298,0.665579803,class1
value1,value2,value1,value1,value3,0.017419664,0.446584898,0.777740898,0.090105231,0.29498195,class1
value1,value3,value1,value1,value3,0.691189123,0.591323256,0.569813608,0.885138877,0.150805817,class1
value5,value1,value3,value4,value5,0.023429108,0.414053425,0.268884641,0.986745498,0.931576818,class1
value3,value2,value1,value2,value4,0.404029175,0.666367532,0.870218941,0.058060809,0.760175746,class1
value1,value4,value3,value3,value2,0.363638658,0.470859767,0.902677346,0.860116879,0.593898935,class2
value4,value2,value3,value1,value5,0.191743703,0.324907814,0.938648348,0.30610647,0.283992749,class1
value3,value1,value3,value4,value2,0.758470126,0.547867328,0.284222719,0.108718465,0.932401412,class2
value1,value4,value3,value5,value5,0.691755067,0.173843839,0.832512323,0.905184364,0.932346467,class1
value5,value3,value1,value2,value2,0.114151494,0.81696823,0.484579472,0.810069976,0.073808404,class1
value2,value2,value5,value5,value3,0.885658292,0.290235041,0.326367957,0.934819762,0.102112377,class2
value4,value2,value4,value1,value5,0.201991519,0.2220046,0.095274555,0.349512121,0.149451327,class1
value2,value1,value2,value4,value2,0.648487329,0.205781454,0.560923895,0.907771118,0.098125116,class2
value1,value2,value3,value3,value3,0.156648854,0.725684005,0.154669769,0.781752563,0.924147969,class1
value1,value1,value3,value4,value2,0.21986551,0.673809286,0.663631876,0.129870336,0.177625345,class2
value4,value3,value3,value2,value5,0.843461472,0.325894686,0.308184118,0.353656405,0.07316586,class1
value2,value2,value2,value5,value3,0.445865914,0.107448751,0.495155519,0.05791667,0.297608481,class2
value1,value1,value3,value1,value2,0.886907427,0.683822723,0.331819283,0.699504314,0.707676805,class2
value5,value4,value1,value2,value1,0.705406313,0.5214759,0.327406195,0.118874871,0.710566097,class2
value5,value3,value2,value5,value3,0.437931319,0.092933634,0.443612379,0.96166091,0.276278554,class1
value5,value2,value2,value5,value3,0.410610726,0.769769336,0.991156418,0.558741497,0.898328887,class2
value3,value3,value5,value4,value3,0.307545823,0.243289231,0.634591174,0.957605652,0.309445515,class1
value1,value3,value5,value5,value2,0.032918134,0.250535517,0.239937975,0.782616378,0.110565525,class1
value5,value3,value3,value5,value1,0.669131736,0.745887826,0.822455097,0.548404427,0.762512897,class2
value4,value3,value1,value3,value3,0.915889486,0.657840234,0.308262881,0.116415083,0.107081825,class2
value3,value1,value2,value1,value4,0.981951042,0.213584093,0.654942121,0.469330393,0.812233688,class2
value3,value5,value2,value3,value5,0.254433275,0.597720316,0.009079659,0.855902732,0.099402207,class2
value1,value5,value5,value5,value5,0.116197556,0.906527875,0.468652507,0.004830601,0.570555928,class2
value2,value5,value3,value2,value3,0.002607993,0.051949025,0.625181544,0.568797119,0.785305714,class2
value3,value5,value3,value2,value5,0.856518762,0.754666053,0.774598213,0.787123291,0.013983652,class2
value2,value2,value2,value4,value5,0.416563114,0.728789167,0.750787621,0.841314592,0.132205715,class1
value5,value5,value2,value1,value3,0.710010502,0.930554604,0.759326371,0.941397212,0.694840496,class1
value4,value1,value4,value3,value1,0.118660908,0.120876318,0.314570432,0.645664452,0.658711598,class2
value3,value1,value3,value2,value5,0.886687619,0.924049146,0.610429762,0.348570826,0.777951183,class1
value5,value1,value2,value2,value2,0.221538023,0.302655151,0.210010408,0.350063131,0.035642908,class1
value3,value1,value3,value2,value3,0.412088728,0.923579163,0.427606509,0.9022096,0.32333061,class1
value5,value2,value5,value4,value2,0.130739137,0.328605284,0.466977159,0.734887098,0.600318016,class2
value5,value1,value2,value5,value3,0.929502936,0.369284785,0.504712417,0.68860402,0.484454639,class1
value5,value2,value4,value1,value4,0.701924736,0.204304845,0.179959505,0.351531974,0.75731843,class1
value5,value1,value1,value2,value3,0.389971594,0.010725702,0.313612128,0.00569528,0.151419016,class1
value3,value5,value4,value4,value1,0.709233554,0.6107914,0.043524004,0.227636238,0.752248481,class2
value5,value4,value2,value3,value4,0.272035888,0.918018315,0.145020117,0.963807315,0.839891904,class1
value5,value3,value5,value4,value4,0.800470605,0.159932694,0.493365392,0.981491427,0.946779818,class1
value2,value1,value4,value1,value5,0.920998675,0.370753128,0.902612133,0.511085168,0.814314385,class1
value5,value2,value4,value3,value1,0.582605878,0.649788764,0.401616631,0.440194799,0.512348272,class2
value5,value2,value1,value1,value5,0.58469482,0.350467098,0.931060885,0.423286705,0.359155158,class1
value4,value5,value5,value3,value4,0.723624955,0.420206165,0.551081538,0.102084676,0.476385775,class2
value4,value4,value1,value1,value1,0.038490541,0.864230432,0.859253294,0.49927144,0.476392696,class1
value4,value1,value3,value3,value1,0.695702374,0.626885096,0.799605438,0.413518885,0.445510064,class2
value3,value5,value3,value5,value4,0.764465642,0.175669821,0.48583034,0.330120947,0.246115511,class1
value2,value2,value4,value1,value3,0.107930452,0.460780056,0.288508093,0.869996453,0.738189077,class1
value4,value5,value5,value3,value2,0.182205946,0.652411495,0.120142325,0.660600766,0.247766522,class2
value1,value3,value3,value5,value3,0.351122824,0.784730429,0.78712916,0.524560391,0.757070841,class1
value5,value3,value1,value1,value1,0.667941162,0.539806671,0.729183113,0.070212224,0.787264439,class2
value3,value4,value3,value2,value3,0.32160803,0.192349376,0.030832626,0.720114113,0.696102039,class1
value1,value2,value2,value1,value3,0.954553905,0.746581119,0.535599544,0.219001063,0.273012143,class2
value5,value2,value4,value1,value3,0.250055466,0.535705131,0.74207616,0.802577861,0.27913773,class1
value3,value1,value5,value1,value5,0.839564625,0.723262627,0.045848205,0.797966072,0.989051529,class1
value2,value3,value2,value4,value1,0.585097533,0.406801951,0.022972882,0.649731222,0.853021039,class2
value4,value5,value5,value2,value2,0.375729775,0.783695764,0.931044674,0.269066066,0.196189966,class2
value2,value5,value3,value1,value5,0.436959966,0.293977359,0.758843652,0.923180751,0.834477196,class2
value5,value2,value3,value2,value1,0.088104365,0.018254451,0.248954995,0.461642357,0.13248476,class1
value2,value3,value2,value1,value2,0.296758864,0.194412982,0.755179312,0.65406167,0.929232372,class2
value1,value2,value4,value5,value3,0.619449462,0.689411941,0.899579676,0.347251022,0.875975697,class1
value3,value2,value1,value3,value5,0.371005156,0.577946483,0.333866061,0.893489203,0.142791876,class1
value1,value1,value3,value3,value3,0.834663438,0.09049061,0.585581208,0.660781242,0.401077429,class1
value2,value4,value4,value4,value1,0.802953771,0.354396566,0.053203965,0.950533449,0.607126647,class2
value1,value4,value2,value5,value4,0.17537563,0.069743434,0.734627696,0.346453255,0.065238225,class1
value1,value2,value1,value5,value1,0.24800555,0.660226157,0.963104237,0.581246463,0.078820384,class2
value4,value5,value5,value4,value3,0.088545305,0.420586392,0.883346175,0.733546107,0.331521353,class2
value4,value5,value3,value1,value2,0.461763647,0.564250604,0.322342132,0.991898826,0.940706432,class2
value1,value1,value4,value2,value1,0.288143185,0.832657606,0.994071708,0.970627029,0.625483539,class2
value4,value1,value4,value4,value5,0.753381795,0.365734698,0.664093787,0.16356013,0.460611701,class2
value3,value3,value1,value4,value1,0.35245989,0.78228795,0.886692635,0.207242162,0.721205314,class2
value5,value2,value2,value3,value3,0.869973029,0.370836977,0.18394472,0.633390594,0.266153316,class1
value4,value2,value3,value4,value5,0.663946137,0.455323161,0.068687382,0.727751886,0.297331757,class1
value3,value3,value2,value4,value2,0.284905405,0.813150863,0.28587902,0.758620964,0.691302333,class2
value3,value5,value4,value3,value2,0.724654372,0.367822364,0.777639899,0.209140405,0.842918274,class2
value3,value1,value5,value4,value4,0.503857378,0.188532348,0.924507582,0.535603111,0.788271213,class1
value2,value5,value4,value3,value3,0.096175413,0.615245606,0.355635468,0.999852592,0.157085901,class2
value1,value2,value5,value5,value4,0.411057279,0.536156407,0.169212438,0.484570901,0.472397992,class2
value2,value1,value2,value3,value5,0.570749541,0.523111464,0.077242082,0.299913326,0.514194024,class1
value2,value1,value5,value3,value4,0.262827545,0.129453346,0.891359818,0.472992459,0.610263037,class1
value3,value5,value1,value5,value1,0.358194255,0.337338554,0.744593912,0.391644558,0.454334093,class2
value4,value5,value5,value1,value1,0.665993042,0.630591897,0.584165923,0.788862713,0.596435302,class2
value5,value2,value4,value3,value2,0.85989983,0.748767323,0.448909317,0.115699334,0.25555545,class1
value1,value5,value3,value2,value5,0.795047844,0.011957561,0.962370792,0.62025233,0.271221567,class2
value2,value3,value5,value4,value1,0.444985032,0.976615743,0.876372079,0.33791698,0.328632228,class2
value1,value1,value2,value3,value1,0.386497368,0.270845175,0.392032467,0.481042487,0.079360729,class2
value5,value1,value1,value2,value1,0.185282519,0.78270309,0.100687625,0.078656459,0.56656811,class1
value1,value3,value2,value2,value1,0.366579372,0.582484031,0.033916613,0.719591168,0.853995912,class2
value4,value2,value1,value3,value3,0.751446962,0.969564646,0.282535082,0.696503445,0.961239674,class1
value5,value3,value5,value4,value4,0.002932439,0.089293819,0.464232433,0.650835897,0.847266755,class1
value2,value3,value1,value1,value2,0.564152242,0.067196624,0.347457895,0.635821236,0.228651626,class1
value4,value5,value3,value1,value5,0.048100749,0.300329809,0.702415456,0.827242864,0.219673996,class1
value5,value3,value2,value1,value2,0.773297288,0.417668996,0.045026455,0.730543857,0.531605483,class2
value5,value3,value5,value5,value1,0.259925251,0.779126686,0.625880993,0.777554703,0.009405684,class2
value4,value4,value5,value2,value2,0.893430794,0.562061043,0.642095776,0.122505536,0.595938897,class1
value5,value4,value1,value4,value4,0.320395871,0.855046782,0.847748879,0.805397477,0.75462267,class2
value4,value2,value3,value2,value3,0.360929593,0.894645065,0.996739196,0.811998047,0.153176844,class1
value3,value1,value3,value3,value3,0.190153611,0.672948938,0.780609205,0.348851126,0.762664778,class1
value3,value1,value2,value5,value2,0.838082692,0.775309441,0.822595861,0.514071365,0.506406519,class2
value3,value4,value2,value5,value1,0.82301648,0.463542632,0.096406899,0.996020423,0.319542814,class2
value5,value5,value5,value2,value5,0.885687177,0.934786965,0.921550146,0.288696092,0.978852206,class2
value2,value3,value3,value4,value1,0.144710975,0.573671793,0.592915195,0.266309872,0.936817315,class2
value5,value5,value5,value5,value3,0.475764495,0.606826241,0.115044178,0.357819519,0.790686737,class1
value5,value2,value1,value3,value4,0.918147951,0.402313313,0.379669964,0.387499067,0.551899951,class2
value5,value5,value5,value4,value4,0.064672594,0.112792481,0.393977117,0.039642814,0.347131067,class1
value2,value1,value5,value1,value3,0.816668319,0.423625037,0.753389534,0.078722337,0.531618509,class1
value2,value1,value3,value5,value4,0.096221046,0.436925455,0.35453844,0.878392681,0.290455046,class1
value3,value4,value2,value1,value5,0.338923904,0.815032414,0.285895199,0.787344587,0.774824493,class2
value5,value4,value3,value1,value2,0.791657135,0.474352623,0.247193633,0.197246226,0.124195008,class2
value2,value2,value3,value2,value2,0.422985003,0.442802342,0.701114731,0.554457352,0.664827867,class2
value2,value4,value1,value4,value3,0.650799715,0.122515739,0.071491171,0.173375831,0.846478128,class1
value2,value1,value3,value2,value3,0.310320991,0.664354123,0.211198904,0.939794791,0.035462501,class2
value5,value4,value5,value2,value2,0.529483497,0.939797605,0.580869645,0.599402394,0.957644902,class2
value4,value1,value2,value1,value3,0.148111536,0.644725251,0.418770652,0.482321943,0.6650168,class2
value3,value3,value5,value4,value2,0.818800587,0.705501992,0.282376007,0.092904927,0.262094959,class1
value3,value4,value3,value5,value5,0.84026207,0.508512711,0.561595271,0.493490835,0.058990215,class2
value1,value1,value3,value5,value5,0.50954416,0.657741519,0.358798962,0.617106747,0.651641531,class1
value4,value3,value1,value3,value5,0.636606067,0.442538717,0.913736217,0.622764958,0.546945571,class1
value4,value5,value1,value3,value4,0.965094147,0.692012573,0.624425706,0.594668893,0.784255148,class2
value1,value3,value2,value4,value5,0.094487853,0.239253027,0.370907604,0.220696694,0.533156782,class2
value3,value2,value3,value1,value2,0.766819104,0.718868083,0.126502846,0.812011669,0.192352862,class2
value1,value2,value5,value3,value5,0.959861757,0.72944859,0.538904293,0.962161073,0.414624983,class1
value1,value2,value3,value4,value2,0.228803203,0.462399855,0.594979991,0.334688676,0.023788906,class2
value4,value4,value2,value5,value3,0.903815918,0.850811932,0.638330853,0.826927617,0.301233022,class1
value2,value3,value5,value2,value2,0.509298178,0.098042368,0.061314655,0.250027294,0.472879867,class2
value1,value1,value4,value1,value4,0.703497014,0.994174331,0.848020491,0.443042575,0.984047401,class1
value4,value3,value5,value5,value5,0.036531257,0.44044707,0.16939959,0.980029493,0.421248387,class2
value4,value3,value4,value5,value2,0.066164105,0.974973119,0.720092728,0.151359269,0.954440527,class1
value5,value4,value1,value4,value4,0.307494008,0.731480866,0.296580609,0.4279568,0.598561111,class2
value1,value1,value3,value5,value1,0.928851734,0.898289979,0.102007933,0.040217472,0.111988413,class1
value1,value2,value4,value5,value1,0.765659493,0.039927803,0.65737266,0.181876649,0.675730746,class2
value3,value2,value4,value1,value1,0.554617704,0.241394227,0.04080054,0.048887228,0.491010216,class1
value1,value4,value2,value2,value3,0.406649796,0.66980412,0.31665678,0.46593121,0.891477104,class2
value2,value1,value4,value2,value2,0.977994969,0.279607482,0.396701286,0.861295125,0.089124993,class1
value3,value3,value1,value1,value4,0.493047708,0.556082157,0.856083728,0.53028303,0.922229297,class2
value5,value5,value5,value2,value1,0.430186072,0.354089656,0.828221474,0.940953187,0.207543686,class2
value4,value3,value4,value2,value1,0.159013569,0.801846633,0.763820081,0.144101919,0.686182792,class2
value5,value4,value1,value5,value3,0.812187707,0.782439008,0.142320189,0.101678825,0.306748776,class1
value3,value3,value5,value5,value1,0.510846288,0.251547743,0.019503016,0.813852871,0.658304568,class2
value2,value2,value4,value5,value3,0.883920597,0.134651347,0.173743185,0.022883941,0.665767834,class1
value1,value2,value2,value4,value2,0.178412543,0.60189676,0.529891585,0.292077032,0.530674524,class2
value2,value3,value3,value5,value4,0.61624441,0.576855623,0.936371826,0.456900985,0.460204927,class2
value5,value3,value1,value5,value4,0.942222485,0.058040855,0.894778439,0.951515122,0.382631486,class2
value1,value2,value2,value4,value1,0.644822077,0.112887349,0.42979521,0.691008886,0.337405763,class2
value1,value5,value1,value1,value2,0.600920197,0.207748946,0.806522707,0.107736039,0.025192433,class2
value5,value2,value5,value3,value5,0.254954736,0.787006471,0.801867124,0.564464391,0.604366828,class1
value2,value2,value3,value4,value1,0.573164111,0.968223033,0.697534964,0.456584675,0.875054895,class2
value2,value3,value4,value4,value2,0.031396802,0.660310742,0.272151221,0.595613831,0.57192878,class1
value1,value3,value4,value1,value1,0.544640889,0.241111052,0.355316545,0.931494802,0.778899105,class2
value5,value3,value1,value5,value1,0.243795642,0.972123387,0.051023167,0.335182828,0.444347168,class2
value4,value4,value3,value4,value2,0.269060738,0.202691531,0.885347716,0.877115628,0.888334636,class2
value2,value3,value3,value3,value3,0.286648062,0.19745286,0.97322091,0.200112677,0.603475473,class1
value4,value5,value1,value3,value3,0.983894553,0.597434272,0.633229477,0.435353273,0.607363406,class1
value1,value1,value2,value2,value3,0.777591958,0.00882923,0.342138585,0.559333413,0.217503733,class2
value2,value2,value1,value4,value2,0.762764789,0.215245362,0.52966786,0.457091175,0.46332454,class1
value3,value3,value3,value1,value4,0.906407374,0.870313365,0.893000264,0.118805065,0.958171944,class2
value3,value5,value2,value3,value5,0.258092011,0.780412425,0.305368201,0.81506151,0.383087943,class2
value3,value5,value1,value4,value1,0.052452828,0.02249015,0.657076803,0.901558294,0.311759094,class1
value1,value5,value5,value1,value1,0.489969109,0.140232287,0.927335576,0.140623226,0.958818792,class2
value5,value4,value2,value2,value4,0.383788957,0.914275757,0.534975054,0.273246406,0.432278664,class2
value4,value5,value1,value3,value3,0.027453758,0.667893813,0.816095966,0.469768642,0.872404478,class2
value5,value4,value5,value4,value1,0.2949805,0.168172381,0.193656943,0.593083852,0.45332,class2
value3,value3,value3,value5,value2,0.673040314,0.217976014,0.389173987,0.84077699,0.401006547,class2
value2,value2,value5,value2,value4,0.879636949,0.00727215,0.919533771,0.930469196,0.672724367,class1
value3,value1,value3,value4,value3,0.854916064,0.160802593,0.024387091,0.497243475,0.414648429,class1
value4,value4,value3,value2,value2,0.177049336,0.424728856,0.467991021,0.600028157,0.388944127,class2
value3,value5,value3,value4,value4,0.290333239,0.37149309,0.310062534,0.694994112,0.711060846,class2
value2,value4,value1,value5,value2,0.568447247,0.481504281,0.478790326,0.516818987,0.739230775,class2
value5,value4,value3,value5,value4,0.658940818,0.38429149,0.879099397,0.664210782,0.627713094,class2
value5,value3,value3,value3,value2,0.41489402,0.541970217,0.105053232,0.398790687,0.660709837,class2
value4,value3,value5,value1,value3,0.5482713,0.4977895,0.186751335,0.39383691,0.427895103,class1
value5,value4,value1,value5,value5,0.876580615,0.710129931,0.202461992,0.212637366,0.092834599,class2
value1,value3,value4,value2,value5,0.952725781,0.739531913,0.887120946,0.979947804,0.146354005,class2
value3,value4,value1,value3,value5,0.520210726,0.570962816,0.882028715,0.377079464,0.423437955,class1
value4,value5,value3,value2,value1,0.241272697,0.212200377,0.090288401,0.896770632,0.480959243,class2
value2,value3,value2,value5,value3,0.146710883,0.129385076,0.68979054,0.370946658,0.517490547,class2
value3,value1,value2,value2,value5,0.203101041,0.51345698,0.869416014,0.615822301,0.138814473,class1
value5,value3,value5,value1,value3,0.752719922,0.258315803,0.020648326,0.252227619,0.556995601,class1
value5,value2,value4,value1,value1,0.042473805,0.011109055,0.712453773,0.220164371,0.51890973,class1
value1,value3,value4,value3,value2,0.848317197,0.686893934,0.95950471,0.835047998,0.114789869,class1
value5,value4,value3,value4,value3,0.433173406,0.169944481,0.598449755,0.292089402,0.410701201,class1
value1,value2,value2,value4,value3,0.104298234,0.040812437,0.616032414,0.254152415,0.270067433,class2
value1,value4,value2,value1,value5,0.528062201,0.847925587,0.84256752,0.015226094,0.007236733,class2
value4,value3,value3,value2,value3,0.774452548,0.434548447,0.007444968,0.994795442,0.838721803,class1
value3,value3,value2,value1,value2,0.716892454,0.206276427,0.24128436,0.873536562,0.934157082,class2
value1,value4,value5,value3,value3,0.582366952,0.527730781,0.476669845,0.452562286,0.342865821,class1
value4,value1,value2,value1,value4,0.171171399,0.434774777,0.454375828,0.348172193,0.374005714,class2
value3,value2,value4,value5,value2,0.482696765,0.09233091,0.895527331,0.580385043,0.976785741,class2
value2,value1,value4,value3,value4,0.815889005,0.259527113,0.706167125,0.364393561,0.761231094,class2
value5,value1,value3,value4,value5,0.53460903,0.592379605,0.741059111,0.857638796,0.399800184,class2
value4,value4,value1,value2,value2,0.828372085,0.657665605,0.313711206,0.186914838,0.619685008,class2
value2,value3,value4,value3,value2,0.8627032,0.702684111,0.618907638,0.578808643,0.501450815,class1
value5,value5,value4,value4,value4,0.468279188,0.294477858,0.601395872,0.716590315,0.353286676,class1
value1,value2,value5,value2,value4,0.320032816,0.44631624,0.061118335,0.428109444,0.597346968,class2
value5,value3,value2,value4,value5,0.422859243,0.030087016,0.586931782,0.307661318,0.085873586,class2
value1,value3,value5,value1,value4,0.250517038,0.650265414,0.690090405,0.526549541,0.574651843,class2
value1,value3,value2,value5,value4,0.819110877,0.362771975,0.392754168,0.41961839,0.228044076,class2
value1,value1,value3,value2,value5,0.256541708,0.070862129,0.202486908,0.064951471,0.737136218,class1
value5,value1,value1,value1,value4,0.752895421,0.297479824,0.627810771,0.615157323,0.179279787,class1
value2,value2,value2,value1,value2,0.114202325,0.9377849,0.655753751,0.709398624,0.497276371,class2
